event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;source_url;verification_status;priority;check_frequency;last_checked;next_check;source_note;image;event_id;edition_id;edition_year;edition_slug;brand_slug;organizer_name;organizer_url;official_url;registration_url;registration_status;event_status;brand_verification_status;brand_last_verified_at;edition_verification_status;edition_last_verified_at;race_formats
Sörmlands 100 Trail Run;Ultramarathon;11.09.2026;Björnlunda;Sweden;Öster-Malma Castle, 611 91 Björnlunda, Nyköping Municipality, Sweden;58.95083;17.15806;8 km / 22 km / 50 km / 100 km / 100 Miles;Sörmlands 100 Trail Run is a Swedish trail weekend with multiple distances: 8 km, 22 km, 50 km, 100 km and 100 miles.;https://www.sormlands100.com/;Sport Event Map verified event catalog;https://www.sormlands100.com/;unclear;high;;2026-06-24T00:00:00+00:00;2026-07-24T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;22;3194b431-b176-446f-8540-ae921e060866;2026;sormlands-100-trail-run-2026;sormlands-100-trail-run;;;;;unknown;scheduled;;;stale;2026-06-24T00:00:00+00:00;
Sparda Münster City Triathlon;Triathlon;20.06.2027;Münster;Germany;Münster, Germany;51.951;7.638;Triathlon;Region: Nordrhein-Westfalen Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/sparda-muenster-city-triathlon-2026;https://muenster-triathlon.de/;Sport Event Map verified event catalog;https://muenster-triathlon.de/;unclear;medium;;2026-07-10T00:00:00+00:00;2026-08-10T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;221;8a04d176-cfd5-4d15-a2cf-0c4a1891a353;2027;sparda-munster-city-triathlon-2026-2027;sparda-munster-city-triathlon;;;;;unknown;scheduled;;;stale;2026-07-10T00:00:00+00:00;
Sparkasse 3-Länder-Marathon;Running;11.10.2026;Lindau;Germany;Lindau, Germany;54.3846451;9.9034272;5 km, 10 km, Half Marathon, Marathon;Official local running event in Lindau. Distances: 5 km, 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.sparkasse-3-laender-marathon.at/de/home/;Sport Event Map verified event catalog;https://www.sparkasse-3-laender-marathon.at/de/home/;unclear;high;;2026-06-02T00:00:00+00:00;2026-07-02T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;241;28f3fe42-73de-49e4-b3cc-9984a01d38bf;2026;sparkasse-3-lander-marathon-2026;sparkasse-3-lander-marathon;;;;;unknown;scheduled;;;stale;2026-06-02T00:00:00+00:00;
Sparkassen - Küstenmarathon;Running;20.09.2026;Otterndorf;Germany;Otterndorf, Germany;53.8073939;8.8956836;5 km / 10 km / 25 km / 42 km;Imported from marathon.de running calendar.;https://www.kuestenmarathon.de/;Sport Event Map verified event catalog;https://www.kuestenmarathon.de/;unclear;medium;;2026-06-02T00:00:00+00:00;2026-07-02T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;https://www.marathon.de/kategorien/9df6b59342.jpg;118;50516681-f0d1-4797-9d71-8c0062522144;2026;sparkassen-kustenmarathon-2026;sparkassen-kustenmarathon;;;;;unknown;scheduled;;;stale;2026-06-02T00:00:00+00:00;
Sparkassen Metropolmarathon;Running;20.06.2027;Fürth;Germany;Fürth, Germany;49.4885711;10.9587203;10 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://metropolmarathon.de/;Sport Event Map verified event catalog;https://metropolmarathon.de/;unclear;medium;;2026-07-10T00:00:00+00:00;2026-08-10T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;https://www.marathon.de/logos/metropolmarathon-fuerth.jpg;69;b5b41be5-10c2-4f33-aa12-165793200d44;2027;sparkassen-metropolmarathon-2027;sparkassen-metropolmarathon;;;;;unknown;scheduled;;;stale;2026-07-10T00:00:00+00:00;
Sparkassen Phoenix-Halbmarathon Dortmund;Running;03.10.2026;Dortmund;Germany;Dortmund, Germany;51.5142273;7.4652789;Half Marathon;Official endurance event in Dortmund. Imported from verified staging batch.;https://sparkassen-phoenix-halbmarathon.de;Sport Event Map verified event catalog;https://sparkassen-phoenix-halbmarathon.de;unclear;medium;;2026-06-17T00:00:00+00:00;2026-08-28T08:53:36.325+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;517;1830f865-4f08-4d3b-ad0b-8c63aedb4342;2026;sparkassen-phoenix-halbmarathon-dortmund-2026;sparkassen-phoenix-halbmarathon-dortmund;;;;;unknown;scheduled;;;verified;2026-06-17T00:00:00+00:00;
Sparkassen Rügenbrücken-Marathon;Running;10.10.2026;Stralsund;Germany;Stralsund, Germany;54.3096314;13.0820846;10 km, Half Marathon, Marathon;Official endurance event in Stralsund. Imported from verified staging batch.;http://www.ruegenmarathon.de;Sport Event Map verified event catalog;http://www.ruegenmarathon.de;unclear;medium;;2026-06-17T00:00:00+00:00;2026-08-28T08:53:36.325+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;518;bba6af29-62cc-4da5-a1d6-4a350b747779;2026;sparkassen-rugenbrucken-marathon-2026;sparkassen-rugenbrucken-marathon;;;;;unknown;scheduled;;;verified;2026-06-17T00:00:00+00:00;
Sparkassen-SAARathon;Running;11.10.2026;Saarbrücken;Germany;Saarbrücken, Germany;49.234362;6.996379;5 km, 10 km, Half Marathon, Marathon;Official endurance event in Saarbrücken. Imported from verified staging batch.;https://www.westspangenlauf.de;Sport Event Map verified event catalog;https://www.westspangenlauf.de;unclear;medium;;2026-06-17T00:00:00+00:00;2026-08-28T08:53:36.325+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;519;1d191b2d-3d49-473a-9fbf-6455b8b44240;2026;sparkassen-saarathon-2026;sparkassen-saarathon;;;;;unknown;scheduled;;;verified;2026-06-17T00:00:00+00:00;
Sparkassen Silvesterlauf Werl-Soest;Running;31.12.2026;Werl;Germany;Werl, Germany;51.5533457;7.9155558;15 km;Official endurance event in Werl. Imported from verified staging batch.;https://www.silvesterlauf.com;Sport Event Map verified event catalog;https://www.silvesterlauf.com;unclear;medium;;2026-06-17T00:00:00+00:00;2026-08-28T08:53:36.325+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;516;f4967957-d108-4b93-9cbc-def0f7aded84;2026;sparkassen-silvesterlauf-werl-soest-2026;sparkassen-silvesterlauf-werl-soest;;;;;unknown;scheduled;;;verified;2026-06-17T00:00:00+00:00;
Sparkassenlauf Aurich;Running;05.09.2026;Aurich;Germany;Aurich, Germany;53.4695604;7.4823808;5 km, 10 km;Official endurance event in Aurich. Imported from verified staging batch.;https://www.citylauf-aurich.de/;Sport Event Map verified event catalog;https://running.life/de/termine/sparkassenlauf-aurich;unclear;medium;;2026-06-18T00:00:00+00:00;2026-08-28T08:54:51.585+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;953;b2492599-c6b5-492f-b572-fdda87b7d852;2026;sparkassenlauf-aurich-2026;sparkassenlauf-aurich;;;;;unknown;scheduled;;;verified;2026-06-18T00:00:00+00:00;
Sportmeilen Run Rosstal;Running;12.09.2026;Roßtal;Germany;Roßtal, Germany;49.3977926;10.8849103;10 km;Official endurance event in Roßtal. Imported from verified staging batch.;https://tsv-rosstal.de/blog/2026/05/13/sportmeilen-run/;Sport Event Map verified event catalog;https://running.life/de/termine/sportmeilen-run-rosstal;unclear;medium;;2026-06-18T00:00:00+00:00;2026-08-28T08:54:51.585+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;974;6252ebf8-c529-407b-b192-de40eb80df2f;2026;sportmeilen-run-rosstal-2026;sportmeilen-run-rosstal;;;;;unknown;scheduled;;;verified;2026-06-18T00:00:00+00:00;
SportScheck RUN München;Running;18.06.2027;München;Germany;München, Germany;48.1371079;11.5753822;5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/sportscheck-run-muenchen/;https://www.sportscheck.com/run.html;Sport Event Map verified event catalog;https://www.sportscheck.com/run.html;unclear;low;;2026-07-10T00:00:00+00:00;2026-08-10T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;https://www.marathon.de/logos/sportscheck-run-muenchen.jpg;81;99340138-12b7-492a-87c9-aa40a8861905;2027;sportscheck-run-munchen-2027;sportscheck-run-munchen;;;;;unknown;scheduled;;;stale;2026-07-10T00:00:00+00:00;
SportScheck RUN Nürnberg;Running;25.10.2026;Nürnberg;Germany;Nürnberg, Germany;49.453872;11.077298;6 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/sportscheck-run-nuernberg/;https://www.sportscheck.com/run.html;Sport Event Map verified event catalog;https://www.sportscheck.com/run.html;unclear;low;;2026-06-02T00:00:00+00:00;2026-08-31T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;https://www.marathon.de/logos/sportscheck-run-nuernberg.jpg;144;e183d8c3-ba77-4a52-9180-fdd9b9084af2;2026;sportscheck-run-nurnberg-2026;sportscheck-run-nurnberg;;;;;unknown;scheduled;;;verified;2026-06-02T00:00:00+00:00;
Spreewald Marathon;Running;25.04.2027;Burg;Germany;Burg, Germany;49.9600346;6.3512069;10 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://spreewaldmarathon.de/wpswm/;Sport Event Map verified event catalog;https://spreewaldmarathon.de/wpswm/;unclear;medium;;2026-06-02T00:00:00+00:00;2026-07-02T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;https://www.marathon.de/kategorien/9df6b59342.jpg;166;cb73a66f-3350-4f8c-9f12-e64074b4a239;2027;spreewald-marathon-2027;spreewald-marathon;;;;;unknown;scheduled;;;stale;2026-06-02T00:00:00+00:00;
Sprint Triathlon in Ingelheim - Ingelheim am Rhein;Triathlon;30.08.2026;Ingelheim am Rhein;Germany;Ingelheim am Rhein, Germany;49.9752749;8.0547274;Sprint Triathlon;Official endurance event in Ingelheim am Rhein. Imported from verified staging batch.;https://www.derkleinekarl.de/;Sport Event Map verified event catalog;https://running.life/de/termine/sprint-triathlon-in-ingelheim;unclear;medium;;2026-06-18T00:00:00+00:00;2026-08-28T08:54:51.585+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;933;fb60d4e2-1bc8-4c6b-ab82-3efd7d69f3fa;2026;sprint-triathlon-in-ingelheim-ingelheim-am-rhein-2026;sprint-triathlon-in-ingelheim-ingelheim-am-rhein;;;;;unknown;scheduled;;;verified;2026-06-18T00:00:00+00:00;
Stadtlauf Hanau;Running;18.09.2026;Hanau;Germany;Hanau, Germany;50.132881;8.9169797;5 km;Official local running event in Hanau. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://hanauer-stadtlauf.de/;Sport Event Map verified event catalog;https://hanauer-stadtlauf.de/;unclear;low;;2026-06-02T00:00:00+00:00;2026-08-31T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;246;67356880-3ca8-4f72-836c-c48a92370ae0;2026;stadtlauf-hanau-2026;stadtlauf-hanau;;;;;unknown;scheduled;;;verified;2026-06-02T00:00:00+00:00;
Stadtparklauf Sondershausen;Running;19.09.2026;Sondershausen;Germany;Sondershausen, Germany;51.3666041;10.8668419;5 km, 10 km;Official endurance event in Sondershausen. Imported from verified staging batch.;https://www.glueckauf-sondershausen.de/stadtparklauf;Sport Event Map verified event catalog;https://running.life/de/termine/stadtparklauf-sondershausen;unclear;medium;;2026-06-18T00:00:00+00:00;2026-08-28T08:54:51.585+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;996;02d164c7-a4bc-4419-a215-8a490b9e16a3;2026;stadtparklauf-sondershausen-2026;stadtparklauf-sondershausen;;;;;unknown;scheduled;;;verified;2026-06-18T00:00:00+00:00;
StadtTriathlon Forchheim;Triathlon;13.06.2027;Forchheim;Germany;Forchheim, Germany;49.71;11.064;Triathlon;Region: Bayern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/stadttriathlon-forchheim;https://stadttriathlon-forchheim.de/;Sport Event Map verified event catalog;https://stadttriathlon-forchheim.de/;unclear;medium;;2026-07-10T00:00:00+00:00;2026-08-10T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;198;0692aa68-a449-41f6-91f0-ee0133a35074;2027;stadttriathlon-forchheim-2027;stadttriathlon-forchheim;;;;;unknown;scheduled;;;stale;2026-07-10T00:00:00+00:00;
Stadtwald-Cross in Lutherstadt Wittenberg;Running;19.09.2026;Lutherstadt Wittenberg;Germany;Lutherstadt Wittenberg, Germany;51.8666527;12.646761;10 km;Official endurance event in Lutherstadt Wittenberg. Imported from verified staging batch.;https://www.stadtwald-wittenberg.de/stadtwald-cross;Sport Event Map verified event catalog;https://running.life/de/termine/stadtwald-cross-in-lutherstadt-wittenberg;unclear;medium;;2026-06-18T00:00:00+00:00;2026-08-28T08:54:51.585+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;1001;205b9b22-a2f8-4930-887d-f0c2f56f56a5;2026;stadtwald-cross-in-lutherstadt-wittenberg-2026;stadtwald-cross-in-lutherstadt-wittenberg;;;;;unknown;scheduled;;;verified;2026-06-18T00:00:00+00:00;
Stadtwerke Lübeck Marathon;Running;18.10.2026;Lübeck;Germany;Lübeck, Germany;53.866444;10.684738;2 km, 5 km, 10 km, Half Marathon, Marathon;Official endurance event in Lübeck. Official organizer website lists the current Stadtwerke Lübeck Marathon edition for 18.10.2026 with 2 km, 5 km, 10 km, half marathon and marathon distances.;https://swhl-marathon.de/;Sport Event Map verified event catalog;https://swhl-marathon.de/;unclear;high;;2026-07-08T00:00:00+00:00;2026-07-15T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;500;c1997eda-c8cb-4828-8b1b-6bcd4e82131e;2026;stadtwerke-lubeck-marathon-2026;stadtwerke-lubeck-marathon;;;;;unknown;scheduled;;;stale;2026-07-08T00:00:00+00:00;
Steinhuder-Meer-Lauf;Running;05.09.2026;Neustadt am Rübenberge;Germany;Neustadt am Rübenberge, Germany;52.5045772;9.4616921;5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/steinhuder-meer-lauf/;https://www.tsv-poggenhagen1946.de/;Sport Event Map verified event catalog;https://www.tsv-poggenhagen1946.de/;unclear;low;;2026-06-02T00:00:00+00:00;2026-08-31T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;https://www.marathon.de/kategorien/2232d51c55.jpg;98;ab4923d3-e2f9-42da-b3c5-35852bd7a235;2026;steinhuder-meer-lauf-2026;steinhuder-meer-lauf;;;;;unknown;scheduled;;;verified;2026-06-02T00:00:00+00:00;
Stolberger Schloss-Lauf;Running;29.08.2026;Stolberg;Germany;Stolberg, Germany;50.7702908;6.2295504;5 km, 10 km, Half Marathon;Official endurance event in Stolberg. Imported from verified staging batch.;https://www.stolberger-schloss-lauf.de/;Sport Event Map verified event catalog;https://www.stolberger-schloss-lauf.de/;unclear;medium;;2026-06-17T00:00:00+00:00;2026-08-28T08:53:36.325+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;521;587ec681-7477-48c5-97e5-b31afaa741ab;2026;stolberger-schloss-lauf-2026;stolberger-schloss-lauf;;;;;unknown;scheduled;;;verified;2026-06-17T00:00:00+00:00;
"Straßenlauf ""Rund um den Holtenauer Leuchtturm"" - Kiel";Running;28.08.2026;Kiel;Germany;Kiel, Germany;54.3227085;10.135555;5 km, 10 km;Official endurance event in Kiel. Imported from verified staging batch.;https://www.davengo.com/event/overview/31-strassenlauf-rund-um-den-holtenauer-leuchtturm-2026;Sport Event Map verified event catalog;https://running.life/de/termine/strassenlauf-rund-um-den-holtenauer-leuchtturm;unclear;medium;;2026-06-17T00:00:00+00:00;2026-08-28T08:54:51.585+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;926;08ff2a02-8bd6-4dfd-81fe-97a61a4e2abd;2026;strassenlauf-rund-um-den-holtenauer-leuchtturm-kiel-2026;strassenlauf-rund-um-den-holtenauer-leuchtturm-kiel;;;;;unknown;scheduled;;;verified;2026-06-17T00:00:00+00:00;
Südthüringentrail;Ultramarathon;12.09.2026;Suhl;Germany;Suhl, Germany;50.6086518;10.6926437;17 km / 48 km / 65 km;Official endurance event in Suhl. Imported from verified staging batch.;https://www.suedthueringen-trail.de/;Sport Event Map verified event catalog;https://www.suedthueringen-trail.de/;unclear;medium;;2026-06-17T00:00:00+00:00;2026-08-28T08:54:37.778+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;654;37a856cb-1ed4-4c27-8ee8-c31148f0b918;2026;sudthuringentrail-2026;sudthuringentrail;;;;;unknown;scheduled;;;verified;2026-06-17T00:00:00+00:00;
SüdwestPark FunRun - Nürnberg;Running;10.06.2027;Nürnberg;Germany;Nürnberg, Germany;49.453872;11.077298;5 km, 10 km;Official endurance event in Nürnberg. Imported from verified staging batch.;https://www.funrunsuedwest.de/;Sport Event Map verified event catalog;https://www.funrunsuedwest.de/;unclear;medium;;2026-07-10T00:00:00+00:00;2026-08-10T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;772;52d1115d-5c29-4c12-a8f2-d0a672f2134c;2027;sudwestpark-funrun-nurnberg-2027;sudwestpark-funrun-nurnberg;;;;;unknown;scheduled;;;stale;2026-07-10T00:00:00+00:00;
SV-1860-Minden Volkslauf;Running;29.08.2026;Minden;Germany;Minden, Germany;52.2881045;8.9168852;5 km, 10 km;Official endurance event in Minden. Imported from verified staging batch.;https://sv1860minden.de/sportarten/leichtathletik/volkslauf-minden;Sport Event Map verified event catalog;https://sv1860minden.de/sportarten/leichtathletik/volkslauf-minden;unclear;medium;;2026-06-17T00:00:00+00:00;2026-08-28T08:53:36.325+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;531;47e8bc90-fa19-4277-9e08-dbb71ee5fae8;2026;sv-1860-minden-volkslauf-2026;sv-1860-minden-volkslauf;;;;;unknown;scheduled;;;verified;2026-06-17T00:00:00+00:00;
swb Bremen Marathon;Running;13.09.2026;Bremen;Germany;Bremen, Germany;53.0758196;8.8071646;10 km / 21 km / 42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/bremen-marathon/;https://swb-marathon.com/;Sport Event Map verified event catalog;https://swb-marathon.com/;unclear;high;;2026-06-02T00:00:00+00:00;2026-07-02T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;https://www.marathon.de/kategorien/9df6b59342.jpg;105;f73990a0-f042-45b9-a639-c205c4eaee68;2026;swb-bremen-marathon-2026;swb-bremen-marathon;;;;;unknown;scheduled;;;stale;2026-06-02T00:00:00+00:00;
Swiss City Marathon Lucerne;Running;25.10.2026;Luzern;Switzerland;Luzern, Switzerland;47.052144;8.3058123;10 km / 21 km / 42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/swiss-city-marathon-lucerne/;https://www.swisscitymarathon.ch/;Sport Event Map verified event catalog;https://www.swisscitymarathon.ch/;unclear;high;;2026-06-02T00:00:00+00:00;2026-07-02T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;https://www.marathon.de/logos/swiss-city-marathon-lucerne.jpg;137;9425bcf2-4958-4877-bc95-5e56ff0c15bf;2026;swiss-city-marathon-lucerne-2026;swiss-city-marathon-lucerne;;;;;unknown;scheduled;;;stale;2026-06-02T00:00:00+00:00;
Swiss Irontrail;Ultramarathon;15.08.2027;Savognin;Switzerland;Savognin, Switzerland;46.5969026;9.5980124;20 km / 22 km / 55 km / 78 km;Official endurance event in Savognin. Imported from verified staging batch.;https://www.irontrail.ch/;Sport Event Map verified event catalog;https://www.irontrail.ch/;unclear;medium;;2026-07-10T00:00:00+00:00;2026-08-10T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;670;d6e3bcf2-8865-4eb4-95a9-f4171404e9cb;2027;swiss-irontrail-2027;swiss-irontrail;;;;;unknown;scheduled;;;stale;2026-07-10T00:00:00+00:00;
Tangermünder Elbdeichmarathon;Running;18.04.2027;Tangermünde;Germany;Tangermünde, Germany;52.5431104;11.9722524;10 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://www.elbdeichmarathon.de/;Sport Event Map verified event catalog;https://www.elbdeichmarathon.de/;unclear;high;;2026-06-02T00:00:00+00:00;2026-07-02T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;https://www.marathon.de/logos/tangermuender-elbdeichmarathon.jpg;157;fc18097b-f838-47fd-99b3-ecb25d9d3914;2027;tangermunder-elbdeichmarathon-2027;tangermunder-elbdeichmarathon;;;;;unknown;scheduled;;;stale;2026-06-02T00:00:00+00:00;
